X,scientificName,taxonKey,rank,taxonomicStatus,kingdom,includes,classKey,gbifKey
306,Alkekengi officinarum,4131042,SPECIES,ACCEPTED,Plantae,NA,196,213213485
307,Alkekengi officinarum,6156934,SPECIES,ACCEPTED,Plantae,NA,11418114,213213485
308,Alkekengi officinarum,7323906,SPECIES,ACCEPTED,Plantae,NA,220,213213485
309,Alkekengi officinarum,7331861,SPECIES,ACCEPTED,Plantae,NA,220,213213485
310,Alkekengi officinarum,4932232,SPECIES,ACCEPTED,Plantae,NA,196,213213485
311,Alkekengi officinarum,4270675,SPECIES,ACCEPTED,Plantae,NA,196,213213485
312,Alkekengi officinarum,4123394,SPECIES,ACCEPTED,Plantae,NA,196,213213485
313,Alkekengi officinarum,6157050,SPECIES,ACCEPTED,Plantae,NA,11418114,213213485
314,Alkekengi officinarum,4271356,SPECIES,ACCEPTED,Plantae,NA,220,213213485
315,Alkekengi officinarum,7324507,SPECIES,ACCEPTED,Plantae,NA,220,213213485
316,Alkekengi officinarum,4211590,NA,NA,NA,NA,220,213213485
317,Alkekengi officinarum franchetii,NA,NA,NA,NA,NA,NA,213213487
318,Allium ampeloprasum,2856037,SPECIES,ACCEPTED,Plantae,7668251: Allium porrum L. | 2856037: Allium ampeloprasum L.,196,159747172
319,Allium carinatum,2855968,SPECIES,ACCEPTED,Plantae,2855968: Allium carinatum L.,196,152546643
320,Allium cepa,2857697,SPECIES,ACCEPTED,Plantae,2857697: Allium cepa L.,196,152546651
321,Allium cristophii,2856780,SPECIES,ACCEPTED,Plantae,2856780: Allium cristophii Trautv.,196,182133276
322,Allium fistulosum,2856504,SPECIES,ACCEPTED,Plantae,NA,196,152546644
323,Allium hollandicum,2856920,SPECIES,ACCEPTED,Plantae,2856920: Allium hollandicum R.M.Fritsch,196,152546652
324,Allium karataviense,2856891,SPECIES,ACCEPTED,Plantae,2856891: Allium karataviense Regel,196,182133271
325,Allium lusitanicum,2855705,SPECIES,ACCEPTED,Plantae,2855705: Allium lusitanicum Lam.,196,152546641
326,Allium macleanii,2857679,SPECIES,ACCEPTED,Plantae,2857679: Allium macleanii Baker,196,152546650
327,Allium moly,2855825,SPECIES,ACCEPTED,Plantae,2855825: Allium moly L.,196,152546646
328,Allium nigrum,2855823,SPECIES,ACCEPTED,Plantae,2855823: Allium nigrum L.,196,152546647
329,Allium paradoxum,2857017,SPECIES,ACCEPTED,Plantae,NA,196,213212550
330,Allium pendulinum,2856456,SPECIES,ACCEPTED,Plantae,2856456: Allium pendulinum Ten.,196,152546642
331,Allium ramosum,2857449,SPECIES,ACCEPTED,Plantae,2857449: Allium ramosum L.,196,152546653
332,Allium roseum,2855893,SPECIES,ACCEPTED,Plantae,2855893: Allium roseum L.,196,152546648
333,Allium sativum,2856681,SPECIES,ACCEPTED,Plantae,NA,196,213212546
334,Allium schoenoprasum,2855860,SPECIES,ACCEPTED,Plantae,2855860: Allium schoenoprasum L.,196,152546649
335,Allium scorodoprasum,9177060,SPECIES,ACCEPTED,Plantae,9177060: Allium scorodoprasum L.,196,152546639
336,Allium siculum,2856204,SPECIES,ACCEPTED,Plantae,NA,196,213212551
337,Allium triquetrum,2856457,SPECIES,ACCEPTED,Plantae,2856457: Allium triquetrum L.,196,152546645
338,Allium zebdanense,2857341,SPECIES,ACCEPTED,Plantae,2857341: Allium zebdanense Boiss. & Noë,196,182133273
339,Allopeas clavulinum,3172127,NA,NA,NA,NA,220,157092291
340,Alnus cordata,2876607,SPECIES,ACCEPTED,Plantae,2876607: Alnus cordata (Loisel.) Duby,220,152546185
341,Alnus incana,9148577,SPECIES,ACCEPTED,Plantae,9148577: Alnus incana (L.) Moench | 7226596: Alnus incana subsp. incana,220,152546182
342,Alnus pubescens,2876571,SPECIES,ACCEPTED,Plantae,2876571: Alnus pubescens Tausch,220,152546184
343,Alnus spaethii,4097656,SPECIES,ACCEPTED,Plantae,4097656: Alnus spaethii Callier,220,152546183
344,Alonsoa linearis,7331548,SPECIES,ACCEPTED,Plantae,3724078: Alonsoa intermedia Lodd.,220,159749052
345,Alopecurus magellanicus,8034409,NA,NA,NA,NA,196,152547160
346,Alopochen aegyptiaca,2498252,SPECIES,ACCEPTED,Animalia,"2498252: Alopochen aegyptiaca (Linnaeus, 1766) | 2498253: Alopochen aegyptiacus (Linnaeus, 1766)",212,152543218
347,Alternanthera angustifolia,4274443,NA,NA,NA,NA,220,152545993
348,Alternanthera caracasana,4211074,NA,NA,NA,NA,220,152545997
349,Alternanthera denticulata,2725229,NA,NA,NA,NA,196,182135060
350,Alternanthera ficoidea,8160803,SPECIES,ACCEPTED,Plantae,NA,220,213214959
351,Alternanthera paronychioides,7227181,NA,NA,NA,NA,196,152545994
352,Alternanthera pungens,2723909,NA,NA,NA,NA,196,152545996
353,Alternanthera sessilis,3084939,SPECIES,ACCEPTED,Plantae,3084939: Alternanthera sessilis (L.) DC.,220,152545995
354,Althaea cannabina,3152519,SPECIES,ACCEPTED,Plantae,NA,220,213215332
355,Althaea hirsuta,3152521,SPECIES,ACCEPTED,Plantae,NA,220,213215333
356,Alyssum hirsutum,5289726,NA,NA,NA,NA,196,152545431
357,Alyssum montanum,3044912,SPECIES,ACCEPTED,Plantae,3044912: Alyssum montanum L.,220,152545430
358,Alyssum simplex,3045042,SPECIES,ACCEPTED,Plantae,3045042: Alyssum simplex Rudolphi,220,152545429
359,Alyssum strigosum,4115425,NA,NA,NA,NA,196,152545427
360,Alyssum turkestanicum,4250826,NA,NA,NA,NA,220,213214614
361,Amandava amandava,2493698,SPECIES,ACCEPTED,Animalia,"2493698: Amandava amandava (Linnaeus, 1758)",212,159747311
362,Amandava subflava,7223276,NA,NA,NA,NA,220,159747309
363,Amanita inopinata,2441533,NA,NA,NA,NA,11418114,213212319
364,Amaranthus albus,7905507,SPECIES,ACCEPTED,Plantae,7905507: Amaranthus albus L.,220,152545934
365,Amaranthus blitoides,5384395,SPECIES,ACCEPTED,Plantae,5384395: Amaranthus blitoides S.Watson,220,152545942
366,Amaranthus blitum,8911082,SPECIES,ACCEPTED,Plantae,8911082: Amaranthus blitum L. | 7323358: Amaranthus blitum subsp. blitum,220,152545932
367,Amaranthus bouchonii,5384361,SPECIES,ACCEPTED,Plantae,5384361: Amaranthus bouchonii Thell. | 7482462: Amaranthus hybridus subsp. bouchonii (Thell.) Bolòs & Vigo,220,152545947
368,Amaranthus capensis,2475679,NA,NA,NA,NA,212,NA
369,Amaranthus capensis,7332416,NA,NA,NA,NA,220,NA
370,Amaranthus capensis,12205713,NA,NA,NA,NA,196,NA
371,Amaranthus capensis,2706403,NA,NA,NA,NA,196,NA
372,Amaranthus capensis,2974921,NA,NA,NA,NA,220,NA
373,Amaranthus capensis,7225471,NA,NA,NA,NA,220,NA
374,Amaranthus capensis,7764312,NA,NA,NA,NA,220,NA
375,Amaranthus capensis,3922770,NA,NA,NA,NA,220,NA
376,Amaranthus capensis,5548724,NA,NA,NA,NA,220,NA
377,Amaranthus capensis,4273336,NA,NA,NA,NA,220,NA
378,Amaranthus capensis,4090836,NA,NA,NA,NA,220,NA
379,Amaranthus capensis,4104890,NA,NA,NA,NA,196,NA
380,Amaranthus capensis,2444141,NA,NA,NA,NA,11592253,NA
381,Amaranthus capensis,2453882,NA,NA,NA,NA,11592253,NA
382,Amaranthus capensis,6164210,NA,NA,NA,NA,359,NA
383,Amaranthus capensis,8991514,NA,NA,NA,NA,212,NA
384,Amaranthus capensis,3746867,NA,NA,NA,NA,7228684,NA
385,Amaranthus capensis,7427650,NA,NA,NA,NA,220,NA
386,Amaranthus capensis,7323906,NA,NA,NA,NA,220,NA
387,Amaranthus capensis,7223177,NA,NA,NA,NA,220,NA
388,Amaranthus capensis,7331861,NA,NA,NA,NA,220,NA
389,Amaranthus capensis,7267631,NA,NA,NA,NA,220,NA
390,Amaranthus capensis,10966302,NA,NA,NA,NA,196,NA
391,Amaranthus capensis,4123394,NA,NA,NA,NA,196,NA
392,Amaranthus capensis,6432925,NA,NA,NA,NA,220,NA
393,Amaranthus capensis,5659657,NA,NA,NA,NA,220,NA
394,Amaranthus capensis,8134874,NA,NA,NA,NA,196,NA
395,Amaranthus capensis,4115425,NA,NA,NA,NA,196,NA
396,Amaranthus capensis,4270548,NA,NA,NA,NA,196,NA
397,Amaranthus capensis,4211590,NA,NA,NA,NA,220,NA
398,Amaranthus capensis,6411098,NA,NA,NA,NA,220,NA
399,Amaranthus capensis,7753114,NA,NA,NA,NA,220,NA
400,Amaranthus capensis,5545159,NA,NA,NA,NA,220,NA
401,Amaranthus capensis,7740944,NA,NA,NA,NA,220,NA
402,Amaranthus capensis,2443339,NA,NA,NA,NA,11418114,NA
403,Amaranthus capensis,7440977,NA,NA,NA,NA,220,NA
404,Amaranthus capensis,3666059,NA,NA,NA,NA,220,NA
405,Amaranthus capensis,7332517,NA,NA,NA,NA,220,NA
406,Amaranthus capensis,7420522,NA,NA,NA,NA,220,NA
407,Amaranthus capensis,11162940,NA,NA,NA,NA,220,NA
408,Amaranthus capensis,2447418,NA,NA,NA,NA,11592253,NA
409,Amaranthus capensis,5347854,NA,NA,NA,NA,220,NA
410,Amaranthus capensis,10948891,NA,NA,NA,NA,220,NA
411,Amaranthus capensis,6369140,NA,NA,NA,NA,220,NA
412,Amaranthus capensis,7409013,NA,NA,NA,NA,220,NA
413,Amaranthus capensis,7271631,NA,NA,NA,NA,220,NA
414,Amaranthus capensis,3040999,NA,NA,NA,NA,220,NA
415,Amaranthus capensis,4036350,NA,NA,NA,NA,220,NA
416,Amaranthus capensis,6362724,NA,NA,NA,NA,220,NA
417,Amaranthus capensis,6308164,NA,NA,NA,NA,220,NA
418,Amaranthus capensis,7226776,NA,NA,NA,NA,196,NA
419,Amaranthus capensis,2202786,NA,NA,NA,NA,229,NA
420,Amaranthus capensis,6157026,NA,NA,NA,NA,11418114,NA
421,Amaranthus capensis,7224427,NA,NA,NA,NA,220,NA
422,Amaranthus capensis,7225456,NA,NA,NA,NA,220,NA
423,Amaranthus capensis,9603492,NA,NA,NA,NA,220,NA
424,Amaranthus capensis,6085036,NA,NA,NA,NA,196,NA
425,Amaranthus capensis,11794300,NA,NA,NA,NA,220,NA
426,Amaranthus capensis capensis,NA,NA,NA,NA,NA,NA,152545940
427,Amaranthus capensis uncinatus,NA,NA,NA,NA,NA,NA,152545945
428,Amaranthus caudatus,6109611,SPECIES,ACCEPTED,Plantae,6109611: Amaranthus caudatus L.,220,152545936
429,Amaranthus clementii,2153791,NA,NA,NA,NA,367,152545946
430,Amaranthus crispus,5384341,SPECIES,ACCEPTED,Plantae,5384341: Amaranthus crispus (Lesp. & Thévenau) N.Terracc.,220,152545958
431,Amaranthus cruentus,5384390,SPECIES,ACCEPTED,Plantae,5384390: Amaranthus cruentus L. | 5547889: Amaranthus hybridus var. chlorostachys (Willd.) Thell. | 7695818: Amaranthus hybridus subsp. cruentus (L.) Thell.,220,152545954
432,Amaranthus deflexus,5384396,SPECIES,ACCEPTED,Plantae,5384396: Amaranthus deflexus L.,220,152545941
433,Amaranthus emarginatus,2480317,NA,NA,NA,NA,212,NA
434,Amaranthus emarginatus,7225456,NA,NA,NA,NA,220,NA
435,Amaranthus emarginatus,7277946,NA,NA,NA,NA,220,NA
436,Amaranthus emarginatus,4273336,NA,NA,NA,NA,220,NA
437,Amaranthus emarginatus,8429888,NA,NA,NA,NA,196,NA
438,Amaranthus emarginatus,8918909,NA,NA,NA,NA,196,NA
439,Amaranthus emarginatus,6076279,NA,NA,NA,NA,220,NA
440,Amaranthus emarginatus,5544928,NA,NA,NA,NA,220,NA
441,Amaranthus emarginatus,5831060,NA,NA,NA,NA,220,NA
442,Amaranthus emarginatus,7267631,NA,NA,NA,NA,220,NA
443,Amaranthus emarginatus,4123394,NA,NA,NA,NA,196,NA
444,Amaranthus emarginatus,7190901,NA,NA,NA,NA,11418114,NA
445,Amaranthus emarginatus,6302047,NA,NA,NA,NA,220,NA
446,Amaranthus emarginatus,5224481,NA,NA,NA,NA,11592253,NA
447,Amaranthus emarginatus,2284443,NA,NA,NA,NA,11133537,NA
448,Amaranthus emarginatus,7652364,NA,NA,NA,NA,367,NA
449,Amaranthus emarginatus,6449041,NA,NA,NA,NA,196,NA
450,Amaranthus emarginatus,2447418,NA,NA,NA,NA,11592253,NA
451,Amaranthus emarginatus,5365494,NA,NA,NA,NA,220,NA
452,Amaranthus emarginatus,6369140,NA,NA,NA,NA,220,NA
453,Amaranthus emarginatus,4194303,NA,NA,NA,NA,220,NA
454,Amaranthus emarginatus,8257857,NA,NA,NA,NA,220,NA
455,Amaranthus emarginatus,4250676,NA,NA,NA,NA,220,NA
456,Amaranthus emarginatus,5359402,NA,NA,NA,NA,220,NA
457,Amaranthus emarginatus,9603492,NA,NA,NA,NA,220,NA
458,Amaranthus emarginatus,4925890,NA,NA,NA,NA,220,NA
459,Amaranthus emarginatus,9454901,NA,NA,NA,NA,220,NA
460,Amaranthus emarginatus,7068732,NA,NA,NA,NA,220,NA
461,Amaranthus emarginatus,2473221,NA,NA,NA,NA,11592253,NA
462,Amaranthus emarginatus,7226794,NA,NA,NA,NA,196,NA
463,Amaranthus emarginatus emarginatus,NA,NA,NA,NA,NA,NA,213214941
464,Amaranthus graecizans,5384373,SPECIES,ACCEPTED,Plantae,5384373: Amaranthus graecizans L. | 7826322: Amaranthus graecizans subsp. silvestris (Vill.) Brenan,220,152545952
465,Amaranthus hybridus,5384364,SPECIES,ACCEPTED,Plantae,5384364: Amaranthus hybridus L. | 7323184: Amaranthus hybridus var. hybridus | 5547885: Amaranthus hybridus var. erythrostachys Moq. | 7323185: Amaranthus hybridus subsp. hybridus,220,152545950
466,Amaranthus hypochondriacus,9080185,SPECIES,ACCEPTED,Plantae,9080185: Amaranthus hypochondriacus L.,220,152545931
467,Amaranthus macrocarpus,3757189,NA,NA,NA,NA,220,NA
468,Amaranthus macrocarpus,3757050,NA,NA,NA,NA,220,NA
469,Amaranthus macrocarpus,11794300,NA,NA,NA,NA,220,NA
470,Amaranthus macrocarpus,7066596,NA,NA,NA,NA,220,NA
471,Amaranthus macrocarpus,4273336,NA,NA,NA,NA,220,NA
472,Amaranthus macrocarpus,7295374,NA,NA,NA,NA,220,NA
473,Amaranthus macrocarpus,8429888,NA,NA,NA,NA,196,NA
474,Amaranthus macrocarpus,7226804,NA,NA,NA,NA,196,NA
475,Amaranthus macrocarpus,7225712,NA,NA,NA,NA,220,NA
476,Amaranthus macrocarpus,2769073,NA,NA,NA,NA,196,NA
477,Amaranthus macrocarpus,7332416,NA,NA,NA,NA,220,NA
478,Amaranthus macrocarpus,3746867,NA,NA,NA,NA,7228684,NA
479,Amaranthus macrocarpus,5373483,NA,NA,NA,NA,220,NA
480,Amaranthus macrocarpus,7219988,NA,NA,NA,NA,220,NA
481,Amaranthus macrocarpus,7350944,NA,NA,NA,NA,220,NA
482,Amaranthus macrocarpus,7267631,NA,NA,NA,NA,220,NA
483,Amaranthus macrocarpus,8925248,NA,NA,NA,NA,220,NA
484,Amaranthus macrocarpus,2914404,NA,NA,NA,NA,220,NA
485,Amaranthus macrocarpus,4248063,NA,NA,NA,NA,220,NA
486,Amaranthus macrocarpus,4048052,NA,NA,NA,NA,220,NA
487,Amaranthus macrocarpus,7308043,NA,NA,NA,NA,220,NA
488,Amaranthus macrocarpus,9391215,NA,NA,NA,NA,11592253,NA
489,Amaranthus macrocarpus,3935202,NA,NA,NA,NA,220,NA
490,Amaranthus macrocarpus,3047147,NA,NA,NA,NA,220,NA
491,Amaranthus macrocarpus,2161911,NA,NA,NA,NA,367,NA
492,Amaranthus macrocarpus,6449041,NA,NA,NA,NA,196,NA
493,Amaranthus macrocarpus,3602069,NA,NA,NA,NA,220,NA
494,Amaranthus macrocarpus,5347854,NA,NA,NA,NA,220,NA
495,Amaranthus macrocarpus,10948891,NA,NA,NA,NA,220,NA
496,Amaranthus macrocarpus,7925720,NA,NA,NA,NA,220,NA
497,Amaranthus macrocarpus,6369140,NA,NA,NA,NA,220,NA
498,Amaranthus macrocarpus,7624620,NA,NA,NA,NA,220,NA
499,Amaranthus macrocarpus,7901010,NA,NA,NA,NA,220,NA
500,Amaranthus macrocarpus,3898065,NA,NA,NA,NA,220,NA
501,Amaranthus macrocarpus,6308164,NA,NA,NA,NA,220,NA
502,Amaranthus macrocarpus,7062200,NA,NA,NA,NA,11418114,NA
503,Amaranthus macrocarpus,6157035,NA,NA,NA,NA,11418114,NA
504,Amaranthus macrocarpus,6313051,NA,NA,NA,NA,196,NA
505,Amaranthus macrocarpus,6313049,NA,NA,NA,NA,196,NA
506,Amaranthus macrocarpus,4925890,NA,NA,NA,NA,220,NA
507,Amaranthus macrocarpus,7323251,NA,NA,NA,NA,220,NA
508,Amaranthus macrocarpus,7323834,NA,NA,NA,NA,220,NA
509,Amaranthus macrocarpus,6710856,NA,NA,NA,NA,196,NA
510,Amaranthus macrocarpus,3042889,NA,NA,NA,NA,220,NA
511,Amaranthus macrocarpus,8918909,NA,NA,NA,NA,196,NA
512,Amaranthus macrocarpus,7223276,NA,NA,NA,NA,220,NA
513,Amaranthus macrocarpus,5544928,NA,NA,NA,NA,220,NA
514,Amaranthus macrocarpus,7096205,NA,NA,NA,NA,220,NA
515,Amaranthus macrocarpus,7421129,NA,NA,NA,NA,196,NA
516,Amaranthus macrocarpus,7070211,NA,NA,NA,NA,196,NA
517,Amaranthus macrocarpus,8257546,NA,NA,NA,NA,196,NA
518,Amaranthus macrocarpus,7998563,NA,NA,NA,NA,196,NA
519,Amaranthus macrocarpus,7223680,NA,NA,NA,NA,220,NA
520,Amaranthus macrocarpus,5659657,NA,NA,NA,NA,220,NA
521,Amaranthus macrocarpus,4248063,NA,NA,NA,NA,220,NA
522,Amaranthus macrocarpus,4048052,NA,NA,NA,NA,220,NA
523,Amaranthus macrocarpus macrocarpus,NA,NA,NA,NA,NA,NA,152545937
524,Amaranthus macrocarpus pallidus,NA,NA,NA,NA,NA,NA,213214939
525,Amaranthus mitchellii,7323810,SPECIES,ACCEPTED,Plantae,7323810: Amaranthus mitchellii Benth.,220,152545938
526,Amaranthus muricatus,3757457,NA,NA,NA,NA,220,152545956
527,Amaranthus ozanonii,3083921,NA,NA,NA,NA,220,152545933
528,Amaranthus palmeri,5384393,SPECIES,ACCEPTED,Plantae,5384393: Amaranthus palmeri S.Watson,220,152545953
529,Amaranthus polygonoides,6156934,NA,NA,NA,NA,11418114,152545957
530,Amaranthus powellii,5384359,SPECIES,ACCEPTED,Plantae,NA,220,213214940
531,Amaranthus quitensis,7323711,SPECIES,ACCEPTED,Plantae,7323711: Amaranthus quitensis Kunth,220,152545939
532,Amaranthus ralletii,7975549,SPECIES,ACCEPTED,Plantae,NA,220,182135052
533,Amaranthus retroflexus,6109534,SPECIES,ACCEPTED,Plantae,6109534: Amaranthus retroflexus L.,220,152545935
534,Amaranthus scleropoides,3084748,NA,NA,NA,NA,220,152545949
535,Amaranthus spinosus,5384401,SPECIES,ACCEPTED,Plantae,5384401: Amaranthus spinosus L.,220,152545943
536,Amaranthus standleyanus,5548401,SPECIES,ACCEPTED,Plantae,5548401: Amaranthus standleyanus Parodi ex Covas,220,152545944
537,Amaranthus thunbergii,5384383,SPECIES,ACCEPTED,Plantae,5384383: Amaranthus thunbergii Moq.,220,152545951
538,Amaranthus tuberculatus,5384347,SPECIES,ACCEPTED,Plantae,5384345: Amaranthus rudis J.D.Sauer | 5384346: Amaranthus tamariscinus Nutt. | 5384347: Amaranthus tuberculatus (Moq.) Sauer,220,213214942
539,Amaranthus viridis,5384334,SPECIES,ACCEPTED,Plantae,5384334: Amaranthus viridis L.,220,152545955
540,Amaranthus ×ralletii,7975549,SPECIES,ACCEPTED,Plantae,7975549: Amaranthus ×ralletii Contré,220,NA
541,Amaurobius erberi,2141622,SPECIES,ACCEPTED,Animalia,NA,367,213214681
542,Amazona amazonica,2479666,SPECIES,ACCEPTED,Animalia,"2479666: Amazona amazonica (Linnaeus, 1766)",212,159747426
543,Amazona ochrocephala,2479612,SPECIES,ACCEPTED,Animalia,"2479612: Amazona ochrocephala (Gmelin, 1788)",212,159747425
544,Amazonetta brasiliensis,2498411,SPECIES,ACCEPTED,Animalia,"2498411: Amazonetta brasiliensis (Gmelin, 1789)",212,159747092
545,Amberboa moschata,7323906,NA,NA,NA,NA,220,152544016
546,Ambigolimax valentianus,8014163,SPECIES,ACCEPTED,Animalia,"8014163: Ambigolimax valentianus (A.Férussac, 1821)",225,156872903
547,Amblonyx cinereus,5218899,SPECIES,ACCEPTED,Animalia,NA,359,213212318
548,Ambrosia artemisiifolia,8002952,SPECIES,ACCEPTED,Plantae,8002952: Ambrosia artemisiifolia L. | 3110599: Ambrosia elatior L.,220,152544211
549,Ambrosia psilostachya,3110686,SPECIES,ACCEPTED,Plantae,3110689: Ambrosia coronopifolia Torr. & A.Gray | 3110686: Ambrosia psilostachya DC.,220,152544215
550,Ambrosia trifida,3110588,SPECIES,ACCEPTED,Plantae,3110588: Ambrosia trifida L.,220,152544217
551,Ambystoma macrodactylum,2431965,SPECIES,ACCEPTED,Animalia,"2431965: Ambystoma macrodactylum Baird, 1850",131,182133522
552,Ambystoma tigrinum,3937506,NA,NA,NA,NA,220,213213247
553,Ameiurus melas,2340977,SPECIES,ACCEPTED,Animalia,"2340980: Ameirus melas (Rafinesque, 1820)",NA,152543496
554,Ameiurus nebulosus,2340989,SPECIES,ACCEPTED,Animalia,"2340989: Ameiurus nebulosus (Lesueur, 1819)",NA,152543498
555,Amelanchier humilis,3023903,SPECIES,ACCEPTED,Plantae,NA,220,213215699
556,Amelanchier lamarckii,3024109,SPECIES,ACCEPTED,Plantae,NA,220,152544815
557,Amelanchier spicata,3023852,SPECIES,ACCEPTED,Plantae,3023852: Amelanchier spicata (Lam.) K.Koch,220,NA
558,Amelanchier ×lamarckii,3024109,SPECIES,ACCEPTED,Plantae,3024109: Amelanchier ×lamarckii F.G.Schroed.,220,NA
559,Amethystea caerulea,4930999,SPECIES,ACCEPTED,Plantae,NA,220,152545725
560,Ammannia coccinea,3188711,SPECIES,ACCEPTED,Plantae,3188711: Ammannia coccinea Rottb.,220,152543399
561,Ammi majus,3034182,SPECIES,ACCEPTED,Plantae,3034182: Ammi majus L.,220,152544629
562,Ammobium alatum,3133446,SPECIES,ACCEPTED,Plantae,NA,220,213215055
563,Ammothea hilgendorfi,5166760,SPECIES,ACCEPTED,Animalia,NA,354,159747985
564,Amorpha fruticosa,5357407,SPECIES,ACCEPTED,Plantae,5357407: Amorpha fruticosa L.,220,152545041
565,Ampelopsis glandulosa,7293727,SPECIES,ACCEPTED,Plantae,NA,220,213213596
566,Amphiachyris dracunculoides,3110041,SPECIES,ACCEPTED,Plantae,3110041: Amphiachyris dracunculoides (DC.) Nutt.,220,152544292
567,Amphiareus obscuriceps,4487243,SPECIES,ACCEPTED,Animalia,NA,216,213214246
568,Amphibalanus amphitrite,4805564,SPECIES,ACCEPTED,Animalia,NA,203,152544017
569,Amphibalanus improvisus,6467647,SPECIES,ACCEPTED,Animalia,"2115717: Balanus improvisus Darwin, 1854",203,152544015
570,Amphibalanus reticulatus,1013526,NA,NA,NA,NA,361,152544011
571,Amphibalanus variegatus,7331861,NA,NA,NA,NA,220,159748086
572,Amphibromus recurvatus,4105652,SPECIES,ACCEPTED,Plantae,NA,196,152547162
573,Amphitomeus attemsi,1014565,SPECIES,ACCEPTED,Animalia,NA,361,213214601
574,Amsinckia eastwoodiae,2925879,SPECIES,ACCEPTED,Plantae,NA,220,152545535
575,Amsinckia lycopsoides,8386733,SPECIES,DOUBTFUL,Plantae,8386733: Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.,220,213214082
576,Amsinckia lycopsoides,8386733,SPECIES,DOUBTFUL,Plantae,8386733: Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.,220,152545534
577,Amsinckia menziesii,2925870,SPECIES,ACCEPTED,Plantae,4058401: Amsinckia micrantha Suksd. | 2925870: Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr. | 6395044: Amsinckia menziesii var. menziesii,220,159748558
578,Amsinckia menziesii,2713519,SPECIES,ACCEPTED,Plantae,NA,196,159748558
579,Amsinckia menziesii,8421432,SPECIES,ACCEPTED,Plantae,NA,220,159748558
580,Amsinckia menziesii,2717402,SPECIES,ACCEPTED,Plantae,NA,196,159748558
581,Amsinckia menziesii,8925248,SPECIES,ACCEPTED,Plantae,NA,220,159748558
582,Amsinckia menziesii,8338571,SPECIES,ACCEPTED,Plantae,NA,196,159748558
583,Amsinckia menziesii,5224543,SPECIES,ACCEPTED,Plantae,NA,11592253,159748558
584,Amsinckia menziesii,7308335,SPECIES,ACCEPTED,Plantae,NA,220,159748558
585,Amsinckia menziesii,7332517,SPECIES,ACCEPTED,Plantae,NA,220,159748558
586,Amsinckia menziesii,5581279,SPECIES,ACCEPTED,Plantae,NA,220,159748558
587,Amsinckia menziesii,7925720,SPECIES,ACCEPTED,Plantae,NA,220,159748558
588,Amsinckia menziesii,7272185,SPECIES,ACCEPTED,Plantae,NA,220,159748558
589,Amsinckia menziesii,7226776,SPECIES,ACCEPTED,Plantae,NA,196,159748558
590,Amsinckia menziesii,6157035,SPECIES,ACCEPTED,Plantae,NA,11418114,159748558
591,Amsinckia menziesii,7302355,SPECIES,ACCEPTED,Plantae,NA,220,159748558
592,Amsinckia menziesii,6084799,SPECIES,ACCEPTED,Plantae,NA,196,159748558
593,Amsinckia menziesii,5352425,SPECIES,ACCEPTED,Plantae,NA,220,159748558
594,Amsinckia menziesii,2453882,SPECIES,ACCEPTED,Plantae,NA,11592253,159748558
595,Amsinckia menziesii,7227181,SPECIES,ACCEPTED,Plantae,NA,196,159748558
596,Amsinckia menziesii,7427650,SPECIES,ACCEPTED,Plantae,NA,220,159748558
597,Amsinckia menziesii,7223177,SPECIES,ACCEPTED,Plantae,NA,220,159748558
598,Amsinckia menziesii,4270675,SPECIES,ACCEPTED,Plantae,NA,196,159748558
599,Amsinckia menziesii,8134874,SPECIES,ACCEPTED,Plantae,NA,196,159748558
600,Amsinckia menziesii,8006893,SPECIES,ACCEPTED,Plantae,NA,220,159748558
601,Amsinckia menziesii,4132112,SPECIES,ACCEPTED,Plantae,NA,196,159748558
602,Amsinckia menziesii,6420901,SPECIES,ACCEPTED,Plantae,NA,220,159748558
603,Amsinckia menziesii,5825913,SPECIES,ACCEPTED,Plantae,NA,194,159748558
604,Amsinckia menziesii,8358048,SPECIES,ACCEPTED,Plantae,NA,220,159748558
605,Amsinckia menziesii,2457378,SPECIES,ACCEPTED,Plantae,NA,11592253,159748558
606,Amsinckia menziesii,8257857,NA,NA,NA,NA,220,159748558
607,Amsinckia menziesii intermedia,NA,NA,NA,NA,NA,NA,213214087
608,Amsinckia tessellata,2925877,SPECIES,ACCEPTED,Plantae,NA,220,152545536
609,Anacridium aegyptium,1702101,SPECIES,ACCEPTED,Animalia,"1702101: Anacridium aegyptium (Linnaeus, 1764)",216,152544369
610,Anacyclus clavatus,3148589,SPECIES,ACCEPTED,Plantae,3148589: Anacyclus clavatus (Desf.) Pers.,220,152543868
