gbifID,year,individualCount,lifeStage,eventID,locationID,NISCODE,gemeente,provincie,verbatimLocality,locality,n_fuiken,gewest
161,2023,0,juvenile,01-08-2023_herselt 8,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,herselt 8,herselt 8,28,flanders
162,2023,2,larvae,01-08-2023_herselt 8,3D6D580A-AB46-401F-8ABF-43001E535D3F,13013,Herselt,Antwerpen,herselt 8,herselt 8,28,flanders
163,2024,0,adult,01-08-2024_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,29,flanders
164,2024,3,juvenile,01-08-2024_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,29,flanders
165,2024,51,larvae,01-08-2024_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,29,flanders
166,2024,0,adult,01-08-2024_laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,laakdal 42,laakdal 42,23,flanders
167,2024,12,juvenile,01-08-2024_laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,laakdal 42,laakdal 42,23,flanders
168,2024,637,larvae,01-08-2024_laakdal 42,CFE5F760-038E-4AFA-A19C-F41167BA5C06,13053,Laakdal,Antwerpen,laakdal 42,laakdal 42,23,flanders
169,2025,1,adult,01-08-2025_antbal 0241,3079510D-6DC4-4347-8671-1ADDDBCFE27F,13003,Balen,Antwerpen,antbal 0241,antbal 0241,2,flanders
170,2025,2,juvenile,01-08-2025_antbal 0241,3079510D-6DC4-4347-8671-1ADDDBCFE27F,13003,Balen,Antwerpen,antbal 0241,antbal 0241,2,flanders
171,2025,0,larvae,01-08-2025_antbal 0241,3079510D-6DC4-4347-8671-1ADDDBCFE27F,13003,Balen,Antwerpen,antbal 0241,antbal 0241,2,flanders
172,2025,0,adult,01-08-2025_antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,13003,Balen,Antwerpen,antbal0342,antbal0342,17,flanders
173,2025,0,juvenile,01-08-2025_antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,13003,Balen,Antwerpen,antbal0342,antbal0342,17,flanders
174,2025,54,larvae,01-08-2025_antbal0342,8C17BEDF-B841-417C-B379-1D11FDDAA8B5,13003,Balen,Antwerpen,antbal0342,antbal0342,17,flanders
175,2025,1,adult,01-08-2025_antgee 0265,41C5E31C-A6F8-48EA-BBCC-4E4505F5350D,13008,Geel,Antwerpen,antgee 0265,antgee 0265,7,flanders
176,2025,6,juvenile,01-08-2025_antgee 0265,41C5E31C-A6F8-48EA-BBCC-4E4505F5350D,13008,Geel,Antwerpen,antgee 0265,antgee 0265,7,flanders
177,2025,445,larvae,01-08-2025_antgee 0265,41C5E31C-A6F8-48EA-BBCC-4E4505F5350D,13008,Geel,Antwerpen,antgee 0265,antgee 0265,7,flanders
178,2025,1,adult,01-08-2025_antgee 0537,AA6037B7-0ADB-4550-9D91-B7C5C5116D29,13008,Geel,Antwerpen,antgee 0537,antgee 0537,10,flanders
179,2025,3,juvenile,01-08-2025_antgee 0537,AA6037B7-0ADB-4550-9D91-B7C5C5116D29,13008,Geel,Antwerpen,antgee 0537,antgee 0537,10,flanders
180,2025,127,larvae,01-08-2025_antgee 0537,AA6037B7-0ADB-4550-9D91-B7C5C5116D29,13008,Geel,Antwerpen,antgee 0537,antgee 0537,10,flanders
181,2025,1,adult,01-08-2025_antgee 0541,15C363BD-2F37-429D-B2F2-D8F0B9C8BBC5,13008,Geel,Antwerpen,antgee 0541,antgee 0541,14,flanders
182,2025,69,juvenile,01-08-2025_antgee 0541,15C363BD-2F37-429D-B2F2-D8F0B9C8BBC5,13008,Geel,Antwerpen,antgee 0541,antgee 0541,14,flanders
183,2025,466,larvae,01-08-2025_antgee 0541,15C363BD-2F37-429D-B2F2-D8F0B9C8BBC5,13008,Geel,Antwerpen,antgee 0541,antgee 0541,14,flanders
184,2010,0,adult,01-09-2010_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,4,flanders
185,2010,1,juvenile,01-09-2010_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,4,flanders
186,2010,23,larvae,01-09-2010_bospoel,bf074168-c09d-40a9-b321-59ce253aa461,13014,Hoogstraten,Antwerpen,NA,NA,4,flanders
187,2011,0,adult,01-09-2011_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,6,flanders
188,2011,3,juvenile,01-09-2011_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,6,flanders
189,2011,40,larvae,01-09-2011_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,6,flanders
190,2011,0,adult,01-09-2011_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,1,flanders
191,2011,0,juvenile,01-09-2011_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,1,flanders
192,2011,4,larvae,01-09-2011_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,1,flanders
193,2021,0,adult,01-09-2021_herselt 24,5AF93254-9677-491F-9F3A-CE0B01297D22,13013,Herselt,Antwerpen,herselt 24,herselt 24,2,flanders
194,2021,0,juvenile,01-09-2021_herselt 24,5AF93254-9677-491F-9F3A-CE0B01297D22,13013,Herselt,Antwerpen,herselt 24,herselt 24,2,flanders
195,2021,0,larvae,01-09-2021_herselt 24,5AF93254-9677-491F-9F3A-CE0B01297D22,13013,Herselt,Antwerpen,herselt 24,herselt 24,2,flanders
196,2021,0,adult,01-09-2021_herselt 25,C7536019-AE79-47BE-B188-6B626876B8E1,13013,Herselt,Antwerpen,herselt 25,herselt 25,7,flanders
197,2021,0,juvenile,01-09-2021_herselt 25,C7536019-AE79-47BE-B188-6B626876B8E1,13013,Herselt,Antwerpen,herselt 25,herselt 25,7,flanders
198,2021,0,larvae,01-09-2021_herselt 25,C7536019-AE79-47BE-B188-6B626876B8E1,13013,Herselt,Antwerpen,herselt 25,herselt 25,7,flanders
199,2021,0,adult,01-09-2021_herselt 26,651F4162-DFD3-4E85-947D-78753627E40E,13013,Herselt,Antwerpen,herselt 26,herselt 26,1,flanders
200,2021,0,juvenile,01-09-2021_herselt 26,651F4162-DFD3-4E85-947D-78753627E40E,13013,Herselt,Antwerpen,herselt 26,herselt 26,1,flanders
201,2021,0,larvae,01-09-2021_herselt 26,651F4162-DFD3-4E85-947D-78753627E40E,13013,Herselt,Antwerpen,herselt 26,herselt 26,1,flanders
202,2021,0,adult,01-09-2021_herselt 27,960CB039-9B3D-4F2B-9E00-E21A3AF1A2E7,13013,Herselt,Antwerpen,herselt 27,herselt 27,7,flanders
203,2021,0,juvenile,01-09-2021_herselt 27,960CB039-9B3D-4F2B-9E00-E21A3AF1A2E7,13013,Herselt,Antwerpen,herselt 27,herselt 27,7,flanders
204,2021,1,larvae,01-09-2021_herselt 27,960CB039-9B3D-4F2B-9E00-E21A3AF1A2E7,13013,Herselt,Antwerpen,herselt 27,herselt 27,7,flanders
205,2023,0,adult,01-09-2023_hallaar 15,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 15,hallaar 15,16,flanders
206,2023,0,juvenile,01-09-2023_hallaar 15,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 15,hallaar 15,16,flanders
207,2023,0,larvae,01-09-2023_hallaar 15,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 15,hallaar 15,16,flanders
208,2023,0,adult,01-09-2023_hallaar 16,DDFF3D94-8F7F-4FB7-9A58-3A2507499806,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 16,hallaar 16,4,flanders
209,2023,2,juvenile,01-09-2023_hallaar 16,DDFF3D94-8F7F-4FB7-9A58-3A2507499806,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 16,hallaar 16,4,flanders
210,2023,0,larvae,01-09-2023_hallaar 16,DDFF3D94-8F7F-4FB7-9A58-3A2507499806,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 16,hallaar 16,4,flanders
211,2023,0,adult,01-09-2023_hallaar 17,D223EC78-8E4F-441B-AF10-F66089AEC633,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 17,hallaar 17,2,flanders
212,2023,0,juvenile,01-09-2023_hallaar 17,D223EC78-8E4F-441B-AF10-F66089AEC633,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 17,hallaar 17,2,flanders
213,2023,0,larvae,01-09-2023_hallaar 17,D223EC78-8E4F-441B-AF10-F66089AEC633,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 17,hallaar 17,2,flanders
214,2025,0,adult,01-09-2025_laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,13053,Laakdal,Antwerpen,laakdal 37,laakdal 37,2,flanders
215,2025,0,juvenile,01-09-2025_laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,13053,Laakdal,Antwerpen,laakdal 37,laakdal 37,2,flanders
216,2025,0,larvae,01-09-2025_laakdal 37,835E903F-A579-4355-8AB0-7D70249F0B89,13053,Laakdal,Antwerpen,laakdal 37,laakdal 37,2,flanders
217,2025,0,adult,01-09-2025_roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,13053,Laakdal,Antwerpen,roost 38,roost 38,2,flanders
218,2025,0,juvenile,01-09-2025_roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,13053,Laakdal,Antwerpen,roost 38,roost 38,2,flanders
219,2025,0,larvae,01-09-2025_roost 38,B67850BE-C1FF-4995-9CF3-73B5E4F09B31,13053,Laakdal,Antwerpen,roost 38,roost 38,2,flanders
220,2014,0,adult,01-10-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,8,flanders
221,2014,0,juvenile,01-10-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,8,flanders
222,2014,296,larvae,01-10-2014_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,NA,NA,8,flanders
223,2022,0,adult,01-10-2022_steenkesloop 1,B08D8107-F3B5-4C98-9757-147574C9402D,13016,Hulshout,Antwerpen,steenkesloop 1,steenkesloop 1,9,flanders
224,2022,7,juvenile,01-10-2022_steenkesloop 1,B08D8107-F3B5-4C98-9757-147574C9402D,13016,Hulshout,Antwerpen,steenkesloop 1,steenkesloop 1,9,flanders
225,2022,0,larvae,01-10-2022_steenkesloop 1,B08D8107-F3B5-4C98-9757-147574C9402D,13016,Hulshout,Antwerpen,steenkesloop 1,steenkesloop 1,9,flanders
226,2025,0,adult,01-10-2025_antgee 1057,0BA9EAA1-E015-4FD8-A24E-0D15109E5B76,13008,Geel,Antwerpen,antgee 1057,antgee 1057,3,flanders
227,2025,0,juvenile,01-10-2025_antgee 1057,0BA9EAA1-E015-4FD8-A24E-0D15109E5B76,13008,Geel,Antwerpen,antgee 1057,antgee 1057,3,flanders
228,2025,0,larvae,01-10-2025_antgee 1057,0BA9EAA1-E015-4FD8-A24E-0D15109E5B76,13008,Geel,Antwerpen,antgee 1057,antgee 1057,3,flanders
229,2025,0,adult,01-10-2025_antgee0519,9346CD5F-148C-4EF0-82F4-BF9C375A76B9,13008,Geel,Antwerpen,antgee0519,antgee0519,5,flanders
230,2025,3,juvenile,01-10-2025_antgee0519,9346CD5F-148C-4EF0-82F4-BF9C375A76B9,13008,Geel,Antwerpen,antgee0519,antgee0519,5,flanders
231,2025,92,larvae,01-10-2025_antgee0519,9346CD5F-148C-4EF0-82F4-BF9C375A76B9,13008,Geel,Antwerpen,antgee0519,antgee0519,5,flanders
232,2025,0,adult,01-10-2025_anthei 0647,409E6558-5B68-4E45-AABC-50F507EF4595,12014,Heist-Op-Den-Berg,Antwerpen,anthei 0647,anthei 0647,9,flanders
233,2025,12,juvenile,01-10-2025_anthei 0647,409E6558-5B68-4E45-AABC-50F507EF4595,12014,Heist-Op-Den-Berg,Antwerpen,anthei 0647,anthei 0647,9,flanders
234,2025,18,larvae,01-10-2025_anthei 0647,409E6558-5B68-4E45-AABC-50F507EF4595,12014,Heist-Op-Den-Berg,Antwerpen,anthei 0647,anthei 0647,9,flanders
235,2025,1,adult,01-10-2025_hallaar 15,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 15,hallaar 15,13,flanders
236,2025,0,juvenile,01-10-2025_hallaar 15,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 15,hallaar 15,13,flanders
237,2025,431,larvae,01-10-2025_hallaar 15,B84D1ADC-7A0E-4EB8-A6AD-8F7A9C7C5CBB,12014,Heist-Op-Den-Berg,Antwerpen,hallaar 15,hallaar 15,13,flanders
238,2025,0,adult,01-10-2025_malesbroek 5,264591EF-45F0-422E-AB7F-D2392452E7F0,13021,Meerhout,Antwerpen,malesbroek 5,malesbroek 5,11,flanders
239,2025,0,juvenile,01-10-2025_malesbroek 5,264591EF-45F0-422E-AB7F-D2392452E7F0,13021,Meerhout,Antwerpen,malesbroek 5,malesbroek 5,11,flanders
240,2025,1043,larvae,01-10-2025_malesbroek 5,264591EF-45F0-422E-AB7F-D2392452E7F0,13021,Meerhout,Antwerpen,malesbroek 5,malesbroek 5,11,flanders
241,2025,0,adult,01-10-2025_meerhout 13,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,meerhout 13,meerhout 13,5,flanders
242,2025,0,juvenile,01-10-2025_meerhout 13,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,meerhout 13,meerhout 13,5,flanders
243,2025,1,larvae,01-10-2025_meerhout 13,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,meerhout 13,meerhout 13,5,flanders
244,2011,0,adult,02-06-2011_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,4,flanders
245,2011,3,juvenile,02-06-2011_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,4,flanders
246,2011,19,larvae,02-06-2011_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,4,flanders
247,2011,0,adult,02-06-2011_natuurpuntpoel,95cb7221-19b1-4961-8438-46ee438558bf,13014,Hoogstraten,Antwerpen,NA,NA,1,flanders
248,2011,1,juvenile,02-06-2011_natuurpuntpoel,95cb7221-19b1-4961-8438-46ee438558bf,13014,Hoogstraten,Antwerpen,NA,NA,1,flanders
249,2011,0,larvae,02-06-2011_natuurpuntpoel,95cb7221-19b1-4961-8438-46ee438558bf,13014,Hoogstraten,Antwerpen,NA,NA,1,flanders
250,2015,0,adult,02-06-2015_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
251,2015,0,juvenile,02-06-2015_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
252,2015,7,larvae,02-06-2015_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
253,2017,0,adult,02-06-2017_scheps 6,3f097ed2-a6e2-4db8-ab6d-eb411d610792,13003,Balen,Antwerpen,scheps 6,scheps 6,7,flanders
254,2017,0,juvenile,02-06-2017_scheps 6,3f097ed2-a6e2-4db8-ab6d-eb411d610792,13003,Balen,Antwerpen,scheps 6,scheps 6,7,flanders
255,2017,246,larvae,02-06-2017_scheps 6,3f097ed2-a6e2-4db8-ab6d-eb411d610792,13003,Balen,Antwerpen,scheps 6,scheps 6,7,flanders
256,2021,2,adult,02-06-2021_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,2,flanders
257,2021,0,juvenile,02-06-2021_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,2,flanders
258,2021,26,larvae,02-06-2021_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,2,flanders
259,2021,5,adult,02-06-2021_griesbroek 7,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,griesbroek 7,griesbroek 7,6,flanders
260,2021,0,juvenile,02-06-2021_griesbroek 7,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,griesbroek 7,griesbroek 7,6,flanders
261,2021,10,larvae,02-06-2021_griesbroek 7,80f08260-00f4-4989-8299-eee838d085b4,13003,Balen,Antwerpen,griesbroek 7,griesbroek 7,6,flanders
262,2021,14,adult,02-06-2021_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,17,flanders
263,2021,0,juvenile,02-06-2021_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,17,flanders
264,2021,1013,larvae,02-06-2021_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,17,flanders
265,2021,2,adult,02-06-2021_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,10,flanders
266,2021,6,juvenile,02-06-2021_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,10,flanders
267,2021,0,larvae,02-06-2021_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,10,flanders
268,2021,0,adult,02-06-2021_nijlen h1,e4967c07-aaa3-4aa5-9ba6-54322313066c,12021,Lier,Antwerpen,nijlen h1,nijlen h1,20,flanders
269,2021,0,juvenile,02-06-2021_nijlen h1,e4967c07-aaa3-4aa5-9ba6-54322313066c,12021,Lier,Antwerpen,nijlen h1,nijlen h1,20,flanders
270,2021,0,larvae,02-06-2021_nijlen h1,e4967c07-aaa3-4aa5-9ba6-54322313066c,12021,Lier,Antwerpen,nijlen h1,nijlen h1,20,flanders
271,2021,0,adult,02-06-2021_scheps 6,3f097ed2-a6e2-4db8-ab6d-eb411d610792,13003,Balen,Antwerpen,scheps 6,scheps 6,5,flanders
272,2021,0,juvenile,02-06-2021_scheps 6,3f097ed2-a6e2-4db8-ab6d-eb411d610792,13003,Balen,Antwerpen,scheps 6,scheps 6,5,flanders
273,2021,0,larvae,02-06-2021_scheps 6,3f097ed2-a6e2-4db8-ab6d-eb411d610792,13003,Balen,Antwerpen,scheps 6,scheps 6,5,flanders
274,2021,0,adult,02-06-2021_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,5,flanders
275,2021,0,juvenile,02-06-2021_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,5,flanders
276,2021,219,larvae,02-06-2021_scheps 7,009d325e-8c76-4049-bc69-31f6163e254e,13003,Balen,Antwerpen,scheps 7,scheps 7,5,flanders
277,2021,0,adult,02-06-2021_scheps 8,909d4ce7-901a-499c-b993-242731897f23,13003,Balen,Antwerpen,scheps 8,scheps 8,5,flanders
278,2021,0,juvenile,02-06-2021_scheps 8,909d4ce7-901a-499c-b993-242731897f23,13003,Balen,Antwerpen,scheps 8,scheps 8,5,flanders
279,2021,0,larvae,02-06-2021_scheps 8,909d4ce7-901a-499c-b993-242731897f23,13003,Balen,Antwerpen,scheps 8,scheps 8,5,flanders
280,2021,0,adult,02-06-2021_scheps 9,dacf70c7-504f-401e-8d63-1a361709fd5f,13003,Balen,Antwerpen,scheps 9,scheps 9,5,flanders
281,2021,0,juvenile,02-06-2021_scheps 9,dacf70c7-504f-401e-8d63-1a361709fd5f,13003,Balen,Antwerpen,scheps 9,scheps 9,5,flanders
282,2021,10,larvae,02-06-2021_scheps 9,dacf70c7-504f-401e-8d63-1a361709fd5f,13003,Balen,Antwerpen,scheps 9,scheps 9,5,flanders
283,2022,0,adult,02-06-2022_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,11,flanders
284,2022,11,juvenile,02-06-2022_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,11,flanders
285,2022,0,larvae,02-06-2022_laakdal 6,e02a0538-0a5c-4bf6-9af8-8bea79186857,13053,Laakdal,Antwerpen,laakdal 6,laakdal 6,11,flanders
286,2022,0,adult,02-06-2022_meerhout 13,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,meerhout 13,meerhout 13,2,flanders
287,2022,0,juvenile,02-06-2022_meerhout 13,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,meerhout 13,meerhout 13,2,flanders
288,2022,131,larvae,02-06-2022_meerhout 13,8731AF96-CC5E-44B2-A8E8-AF9AC37F7E76,13008,Geel,Antwerpen,meerhout 13,meerhout 13,2,flanders
289,2022,0,adult,02-06-2022_meerhout 14,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,meerhout 14,meerhout 14,13,flanders
290,2022,13,juvenile,02-06-2022_meerhout 14,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,meerhout 14,meerhout 14,13,flanders
291,2022,372,larvae,02-06-2022_meerhout 14,2AB1C866-FD95-4691-A764-F45063561D06,13008,Geel,Antwerpen,meerhout 14,meerhout 14,13,flanders
292,2022,1,adult,02-06-2022_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,19,flanders
293,2022,1,juvenile,02-06-2022_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,19,flanders
294,2022,372,larvae,02-06-2022_scheps 35,C40A62BC-753E-4B8E-A09E-101C73DE9BD0,13021,Meerhout,Antwerpen,scheps 35,scheps 35,19,flanders
295,2023,5,adult,02-06-2023_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,12,flanders
296,2023,7,juvenile,02-06-2023_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,12,flanders
297,2023,7,larvae,02-06-2023_griesbroek 6,03dc3f07-506f-4c71-bbcd-ad24c177cab5,13003,Balen,Antwerpen,griesbroek 6,griesbroek 6,12,flanders
298,2023,0,adult,02-06-2023_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,25,flanders
299,2023,2,juvenile,02-06-2023_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,25,flanders
300,2023,613,larvae,02-06-2023_laakdal 41,3FF122FA-A234-4A59-B023-BF7A15813990,13053,Laakdal,Antwerpen,laakdal 41,laakdal 41,25,flanders
301,2023,0,adult,02-06-2023_scheps 1,99b57d68-38ec-4f35-8d21-edaa375cf288,13003,Balen,Antwerpen,scheps 1,scheps 1,2,flanders
302,2023,0,juvenile,02-06-2023_scheps 1,99b57d68-38ec-4f35-8d21-edaa375cf288,13003,Balen,Antwerpen,scheps 1,scheps 1,2,flanders
303,2023,0,larvae,02-06-2023_scheps 1,99b57d68-38ec-4f35-8d21-edaa375cf288,13003,Balen,Antwerpen,scheps 1,scheps 1,2,flanders
304,2023,0,adult,02-06-2023_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,3,flanders
305,2023,0,juvenile,02-06-2023_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,3,flanders
306,2023,95,larvae,02-06-2023_scheps 20,03167d3d-4f00-42b8-b8be-fbe739205a3c,13003,Balen,Antwerpen,scheps 20,scheps 20,3,flanders
307,2023,0,adult,02-06-2023_scheps 40,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,scheps 40,scheps 40,8,flanders
308,2023,0,juvenile,02-06-2023_scheps 40,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,scheps 40,scheps 40,8,flanders
309,2023,0,larvae,02-06-2023_scheps 40,F839D846-F59A-4D49-AE3A-724B06CE89E4,13003,Balen,Antwerpen,scheps 40,scheps 40,8,flanders
310,2025,0,adult,02-06-2025_bel 3,9D556E3D-7FCB-47FB-B5F4-40E66889C484,13025,Mol,Antwerpen,bel 3,bel 3,23,flanders
311,2025,39,juvenile,02-06-2025_bel 3,9D556E3D-7FCB-47FB-B5F4-40E66889C484,13025,Mol,Antwerpen,bel 3,bel 3,23,flanders
312,2025,229,larvae,02-06-2025_bel 3,9D556E3D-7FCB-47FB-B5F4-40E66889C484,13025,Mol,Antwerpen,bel 3,bel 3,23,flanders
313,2025,2,adult,02-06-2025_scheps 38,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,13021,Meerhout,Antwerpen,scheps 38,scheps 38,6,flanders
314,2025,1,juvenile,02-06-2025_scheps 38,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,13021,Meerhout,Antwerpen,scheps 38,scheps 38,6,flanders
315,2025,207,larvae,02-06-2025_scheps 38,06E7D771-6B28-4F7B-A26F-7AC3A8C7A4DE,13021,Meerhout,Antwerpen,scheps 38,scheps 38,6,flanders
316,2013,1,adult,02-07-2013_arendonk 1,91a8e2bb-b682-4c53-b213-7494198b12ce,13001,Arendonk,Antwerpen,NA,NA,2,flanders
317,2013,0,juvenile,02-07-2013_arendonk 1,91a8e2bb-b682-4c53-b213-7494198b12ce,13001,Arendonk,Antwerpen,NA,NA,2,flanders
318,2013,0,larvae,02-07-2013_arendonk 1,91a8e2bb-b682-4c53-b213-7494198b12ce,13001,Arendonk,Antwerpen,NA,NA,2,flanders
319,2014,0,adult,02-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
320,2014,0,juvenile,02-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
321,2014,376,larvae,02-07-2014_driehoek,48fb261c-3f3a-4a95-9103-1e6822dae999,13014,Hoogstraten,Antwerpen,NA,NA,3,flanders
322,2019,0,adult,02-07-2019_arendonk 2,fbb3baeb-c846-444c-926e-02445e328b78,13001,Arendonk,Antwerpen,arendonk 2,arendonk 2,5,flanders
